Idx,Note,Name,Id_Rssd,Parent,Loc,Type,Tier,label,lat,lng
29,,"CITICORP NORTH AMERICA, INC.",1044412,2,NEW YORK NY,Finance Company,3,"New York, NY",40.7127837,-74.0059413
30,,CITIFINANCIAL MORTGAGE SECURITIES INC.,2878360,29,O'FALLON MO,Domestic Entity Other,4,"O'Fallon, MO",38.8106075,-90.6998477
31,,"ADMINISTRADORA DE PORTAFOLIOS EUROAMERICAN, SOCIEDAD DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE",3066276,29,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,4,"Mexico City, Mexico",19.4326077,-99.133208
32,,"CFG 1, LLC",3409761,29,NEW YORK NY,Domestic Entity Other,4,"New York, NY",40.7127837,-74.0059413
33,,U.S.A. INSTITUTIONAL TAX CREDIT FUND XLIX L.P.,3421455,32,GREENWICH CT,Domestic Entity Other,5,"Greenwich, CT",41.0262417,-73.6281964
34,,"DAVIS ASSOCIATES, L.P.",3441341,33,MARLTON NJ,Domestic Entity Other,6,"Marlton, NJ",39.8912248,-74.9218324
35,,EVERETT BLUFFS LLC,3443194,33,EVERETT WA,Domestic Entity Other,6,"Everett, WA",47.9789848,-122.2020794
36,,"HANCOCK PLACE APARTMENTS ASSOCIATES, L.P.",3443242,33,NEW YORK NY,Domestic Entity Other,6,"New York, NY",40.7127837,-74.0059413
37,,"KINGSTON PLACE, LLC",3443279,33,MADISON MS,Domestic Entity Other,6,"Madison, MS",32.4618086,-90.1153638
38,,"SUMTER PLACE HOUSING, LLC",3449682,33,COLUMBIA SC,Domestic Entity Other,6,"Columbia, SC",34.0007104,-81.0348144
39,,STEWART HEIGHTS LLC,3484115,33,CARY NC,Domestic Entity Other,6,"Cary, NC",35.79154,-78.7811169
40,,"PEDCOR INVESTMENTS-2005-LXXIII, L.P.",3576104,33,CARMEL IN,Domestic Entity Other,6,"Carmel, IN",39.978371,-86.1180435
41,,CITIGROUP RENEWABLE INVESTMENTS 1 LLC,3438305,29,NEW YORK NY,Domestic Entity Other,4,"New York, NY",40.7127837,-74.0059413
42,,"CFG 2, LLC",3575648,29,NEW YORK NY,Domestic Entity Other,4,"New York, NY",40.7127837,-74.0059413
43,,U.S.A. INSTITUTIONAL TAX CREDIT FUND LIII L.P.,3575620,42,GREENWICH CT,Domestic Entity Other,5,"Greenwich, CT",41.0262417,-73.6281964
44,,"COON RAPIDS LEASED HOUSING ASSOCIATES II, LIMITED PARTNERSHIP",3575639,43,PLYMOUTH MN,Domestic Entity Other,6,"Plymouth, MN",45.0105194,-93.4555093
45,,"BIRCHWOOD EHP, L.P.",3575796,43,KNOXVILLE TN,Domestic Entity Other,6,"Knoxville, TN",35.9606384,-83.9207392
46,,"FLORIDAURBANA, L.P.",3575901,43,NORTHBROOK IL,Domestic Entity Other,6,"Northbrook, IL",42.1275267,-87.8289548
47,,"NIAGARA II, L.P.",3575965,43,KNOXVILLE TN,Domestic Entity Other,6,"Knoxville, TN",35.9606384,-83.9207392
48,,"SUNMATTOON, L.P.",3576001,43,NORTHBROOK IL,Domestic Entity Other,6,"Northbrook, IL",42.1275267,-87.8289548
49,,"TONAWANDA II, L.P.",3576065,43,KNOXVILLE TN,Domestic Entity Other,6,"Knoxville, TN",35.9606384,-83.9207392
50,,"URBAN PARK II, L.P.",3576074,43,KNOXVILLE TN,Domestic Entity Other,6,"Knoxville, TN",35.9606384,-83.9207392
51,,"PEDCOR INVESTMENTS-2005-LXXIII, L.P.",3576104,43,CARMEL IN,Domestic Entity Other,6,"Carmel, IN",39.978371,-86.1180435
52,,"CFG 3, LLC",3612329,29,NEW YORK NY,Domestic Entity Other,4,"New York, NY",40.7127837,-74.0059413
53,,U.S.A. INSTITUTIONAL TAX CREDIT FUND LIX L.P.,3612338,52,GREENWICH CT,Domestic Entity Other,5,"Greenwich, CT",41.0262417,-73.6281964
54,,"ACORN NJ STRAIGHT APARTMENTS, L.P.",3614967,53,PATERSON NJ,Domestic Entity Other,6,"Paterson, NJ",40.9167654,-74.171811
55,,"CLASSIC CONSTRUCTION OF NEW ORLEANS, LLC",3614985,53,NEW ORLEANS LA,Domestic Entity Other,6,"New Orleans, LA",29.9510658,-90.0715323
56,,"HARRIS HOUSE PARTNERS, LP",3614994,53,PROVIDENCE RI,Domestic Entity Other,6,"Providence, RI",41.8239891,-71.4128343
57,,"KNOLLWOOD DEVELOPMENT, LIMITED PARTNERSHIP",3615012,53,MADISON SD,Domestic Entity Other,6,"Madison, SD",44.0060847,-97.1139496
58,,"LINDEN ELDERLY HOUSING DEVELOPMENT GROUP, L.P.",3615030,53,JEFFERSON CITY MO,Domestic Entity Other,6,"Jefferson City, MO",38.5767017,-92.1735164
59,,"QUEEN PROPERTIES OF LA, L.P.",3615049,53,LOS ANGELES CA,Domestic Entity Other,6,"Los Angeles, CA",34.0522342,-118.2436849
60,,SPRING HOLLOW LOGAN LLC,3615058,53,SALT LAKE CITY UT,Domestic Entity Other,6,"Salt Lake City, UT",40.7607793,-111.8910474
61,,"VICTORY ASSOCIATES, L.P.",3615067,53,MARLTON NJ,Domestic Entity Other,6,"Marlton, NJ",39.8912248,-74.9218324
62,,FM SPONSOR M013 LLC,3820441,29,NEW YORK NY,Domestic Entity Other,4,"New York, NY",40.7127837,-74.0059413
63,,"CFG 4A, LLC",3977617,29,NEW YORK NY,Domestic Entity Other,4,"New York, NY",40.7127837,-74.0059413
64,,U.S.A. INSTITUTIONAL TAX CREDIT FUND LXIII L.P.,3978436,63,GREENWICH CT,Domestic Entity Other,5,"Greenwich, CT",41.0262417,-73.6281964
65,,"STORMS AVE. ELDERLY APARTMENTS, LP",3978454,64,COLUMBIA MD,Domestic Entity Other,6,"Columbia, MD",39.2037144,-76.8610462
66,,"BIRCHES II LIMITED PARTNERSHIP, THE",3978463,64,CALDWELL ID,Domestic Entity Other,6,"Caldwell, ID",43.6629384,-116.6873596
67,,JEFFERSON PARK APARTMENTS LLC,3978472,64,SALT LAKE CITY UT,Domestic Entity Other,6,"Salt Lake City, UT",40.7607793,-111.8910474
68,,"JORDAN VALLEY TOWNHOMES, LLC",3978481,64,WAITE PARK MN,Domestic Entity Other,6,"Waite Park, MN",45.5571872,-94.2241585
69,,ABYSSINIAN TOWERS OWNER L.P.,3978502,64,NEW YORK NY,Domestic Entity Other,6,"New York, NY",40.7127837,-74.0059413
70,,"BRAIDWOOD MANOR 2005 LIMITED DIVIDEND HOUSING ASSOCIATION, LP",3978520,64,DAVISON MI,Domestic Entity Other,6,"Davison, MI",43.0347491,-83.5180063
71,,"BROOKRIDGE EDF HOUSING INVESTORS, L.P.",3978539,64,SAINT LOUIS MO,Domestic Entity Other,6,"St. Louis, MO",38.6270025,-90.1994042
72,,"HERITAGE PARK HOMES, L.P.",3978548,64,JUPITER FL,Domestic Entity Other,6,"Jupiter, FL",26.9342246,-80.0942087
73,,"IVY RIDGE APARTMENTS, LP",3978557,64,CHARLESTON SC,Domestic Entity Other,6,"Charleston, SC",32.7764749,-79.9310512
74,,"OZARK TRAILS HOUSING, L.P.",3978575,64,SPRINGFIELD MO,Domestic Entity Other,6,"Springfield, MO",37.2089572,-93.2922989
75,,"PINE MANOR APARTMENTS, L.P.",3978669,64,OVERLAND PARK KS,Domestic Entity Other,6,"Overland Park, KS",38.9822282,-94.6707917
76,,"TX LULAC AMISTAD HOUSING, L.P.",3978687,64,CORPUS CHRISTI TX,Domestic Entity Other,6,"Corpus Christi, TX",27.8005828,-97.396381
77,,"TX LULAC WEST PARK HOUSING, L.P.",3978696,64,CORPUS CHRISTI TX,Domestic Entity Other,6,"Corpus Christi, TX",27.8005828,-97.396381
78,,"CFG 4B, LLC",3977626,29,NEW YORK NY,Domestic Entity Other,4,"New York, NY",40.7127837,-74.0059413
79,,U.S.A. INSTITUTIONAL TAX CREDIT FUND LXIII L.P.,3978436,78,GREENWICH CT,Domestic Entity Other,5,"Greenwich, CT",41.0262417,-73.6281964
80,,"STORMS AVE. ELDERLY APARTMENTS, LP",3978454,79,COLUMBIA MD,Domestic Entity Other,6,"Columbia, MD",39.2037144,-76.8610462
81,,"BIRCHES II LIMITED PARTNERSHIP, THE",3978463,79,CALDWELL ID,Domestic Entity Other,6,"Caldwell, ID",43.6629384,-116.6873596
82,,JEFFERSON PARK APARTMENTS LLC,3978472,79,SALT LAKE CITY UT,Domestic Entity Other,6,"Salt Lake City, UT",40.7607793,-111.8910474
83,,"JORDAN VALLEY TOWNHOMES, LLC",3978481,79,WAITE PARK MN,Domestic Entity Other,6,"Waite Park, MN",45.5571872,-94.2241585
84,,ABYSSINIAN TOWERS OWNER L.P.,3978502,79,NEW YORK NY,Domestic Entity Other,6,"New York, NY",40.7127837,-74.0059413
85,,"BRAIDWOOD MANOR 2005 LIMITED DIVIDEND HOUSING ASSOCIATION, LP",3978520,79,DAVISON MI,Domestic Entity Other,6,"Davison, MI",43.0347491,-83.5180063
86,,"BROOKRIDGE EDF HOUSING INVESTORS, L.P.",3978539,79,SAINT LOUIS MO,Domestic Entity Other,6,"St. Louis, MO",38.6270025,-90.1994042
87,,"HERITAGE PARK HOMES, L.P.",3978548,79,JUPITER FL,Domestic Entity Other,6,"Jupiter, FL",26.9342246,-80.0942087
88,,"IVY RIDGE APARTMENTS, LP",3978557,79,CHARLESTON SC,Domestic Entity Other,6,"Charleston, SC",32.7764749,-79.9310512
89,,"OZARK TRAILS HOUSING, L.P.",3978575,79,SPRINGFIELD MO,Domestic Entity Other,6,"Springfield, MO",37.2089572,-93.2922989
90,,"PINE MANOR APARTMENTS, L.P.",3978669,79,OVERLAND PARK KS,Domestic Entity Other,6,"Overland Park, KS",38.9822282,-94.6707917
91,,"TX LULAC AMISTAD HOUSING, L.P.",3978687,79,CORPUS CHRISTI TX,Domestic Entity Other,6,"Corpus Christi, TX",27.8005828,-97.396381
92,,"TX LULAC WEST PARK HOUSING, L.P.",3978696,79,CORPUS CHRISTI TX,Domestic Entity Other,6,"Corpus Christi, TX",27.8005828,-97.396381
93,,"CFG 5, LLC",3977635,29,NEW YORK NY,Domestic Entity Other,4,"New York, NY",40.7127837,-74.0059413
94,,"NATIONAL AFFORDABLE HOUSING FUND I, LP",3978708,93,CHICAGO IL,Domestic Entity Other,5,"Chicago, IL",41.8781136,-87.6297982
95,,335 GREENACRE ROAD LP,3978726,94,SILVER SPRING MD,Domestic Entity Other,6,"Silver Spring, MD",38.9906657,-77.026088
96,,"PECAN APARTMENTS II, L.P.",3978735,94,ATLANTA GA,Domestic Entity Other,6,"Atlanta, GA",33.7489954,-84.3879824
97,,AREA F1 HOUSING ASSOCIATES L.P.,3978744,94,SAN FRANCISCO CA,Domestic Entity Other,6,"San Francisco, CA",37.7749295,-122.4194155
98,,VICKSBURG COMMONS LIMITED PARTNERSHIP,3978753,94,SAINT PAUL MN,Domestic Entity Other,6,"St Paul, MN",44.9537029,-93.0899578
99,,WEST CROWLEY SUBDIVISION LIMITED PARTNERSHIP,3978762,94,RAYVILLE LA,Domestic Entity Other,6,"Rayville, LA",32.4773643,-91.7548473
100,,"CITICORP BUFFALO BASIN, INC.",4211822,29,NEW YORK NY,Domestic Entity Other,4,"New York, NY",40.7127837,-74.0059413
101,,MELLON FIN SERV & PUB SERV CO OF NEW MEXICO TRUST I,4384016,100,BOSTON MA,Domestic Entity Other,5,"Boston, MA",42.3600825,-71.0588801
102,,SASOF TR-81 AVIATION IRELAND LIMITED,4370822,29,DUBLIN IRELAND,International Nonbank Sub of Domestic Entities,4,"Dublin, Ireland",53.3498053,-6.2603097
103,,PNBV CAPITAL TRUST,4506920,29,NEWARK DE,Domestic Entity Other,4,"Newark, DE",39.6837226,-75.7496572
104,,PVNGS CAPITAL TRUST,4544678,29,LOS ANGELES CA,Domestic Entity Other,4,"Los Angeles, CA",34.0522342,-118.2436849
105,,"SBFE, LLC",4904218,29,BEACHWOOD OH,Data Processing Servicer,4,"Beachwood, OH",41.4644979,-81.5087322
106,,EDGUR AIR DUBLIN 2 LIMITED,5011038,29,NEW YORK NY,Domestic Entity Other,4,"New York, NY",40.7127837,-74.0059413
107,,"CITICORP DELAWARE SERVICES, INC.",1046434,2,NEW CASTLE DE,Domestic Entity Other,3,"New Castle, DE",39.6620397,-75.5668166
108,,"CITIFLIGHT, INC.",1046452,2,WEST HARRISON NY,Domestic Entity Other,3,"Harrison, NY",40.9700171,-73.7176337
109,,CITISHARE CORPORATION,1046573,2,LONG ISLAND CITY NY,Data Processing Servicer,3,"Long Island City, NY",40.744679,-73.9485424
110,,"CITIGROUP TECHNOLOGY, INC.",1046797,2,NEW YORK NY,Domestic Entity Other,3,"New York, NY",40.7127837,-74.0059413
111,,"CITICORP INSURANCE USA, INC.",1151011,2,BURLINGTON VT,Domestic Entity Other,3,"Burlington, VT",44.4758825,-73.212072
112,,MORTGAGE CAPITAL FUNDING INC.,1155019,2,NEW YORK NY,Domestic Entity Other,3,"New York, NY",40.7127837,-74.0059413
113,,CITIBANK (SWITZERLAND) AG,1170393,2,ZURICH SWITZERLAN D,International Nonbank Sub of Domestic Entities,3,"Zürich, Switzerland",47.3768866,8.541694
114,,"CITICORP INTERNATIONAL TRADING COMPANY, INC.",1175455,2,NEW YORK NY,Domestic Entity Other,3,"New York, NY",40.7127837,-74.0059413
115,,CITICORP SECURITIES ASIA PACIFIC LIMITED,1177600,2,HONG KONG HONG KONG,International Nonbank Sub of Domestic Entities,3,Hong Kong,22.396428,114.109497
116,,CITICORP (JERSEY) LIMITED,1180990,2,SAINT HELIER JERSEY,International Nonbank Sub of Domestic Entities,3,"St Helier, Jersey",49.1805019,-2.103233
117,,"CITIGROUP WASHINGTON, INC.",1386541,2,WASHINGTON DC,Domestic Entity Other,3,"Washington, DC",38.9071923,-77.0368707
118,,"HOUSING SECURITIES, INC.",1445224,2,NEW YORK NY,Domestic Entity Other,3,"New York, NY",40.7127837,-74.0059413
119,,ASSOCIATES FIRST CAPITAL CORPORATION,1584114,2,IRVING TX,Domestic Entity Other,3,"Irving, TX",32.8140177,-96.9488945
120,,CITIFINANCIAL CREDIT COMPANY,1246122,119,IRVING TX,Finance Company,4,"Irving, TX",32.8140177,-96.9488945
121,,"CITIFINANCIAL SERVICES, INC.<MN>",2750242,120,O'FALLON MO,Finance Company,5,"O'Fallon, MO",38.8106075,-90.6998477
122,,"CITIFINANCIAL, INC. <WV>",2750532,120,O'FALLON MO,Finance Company,5,"O'Fallon, MO",38.8106075,-90.6998477
123,,CITIFINANCIAL MANAGEMENT CORPORATION,2751427,120,O'FALLON MO,Domestic Entity Other,5,"O'Fallon, MO",38.8106075,-90.6998477
124,,CITIFINANCIAL COMPANY,2752321,120,O'FALLON MO,Finance Company,5,"O'Fallon, MO",38.8106075,-90.6998477
125,,"CITICORP HOME MORTGAGE SERVICES, INC.",2760447,120,O'FALLON MO,Domestic Entity Other,5,"O'Fallon, MO",38.8106075,-90.6998477
126,,VEROCHRIS CORPORATION,2818124,120,LONG ISLAND CITY NY,Domestic Entity Other,5,"Long Island City, NY",40.744679,-73.9485424
127,,"FINITI TITLE, LLC",3410217,120,COLUMBIA MD,Domestic Entity Other,5,"Columbia, MD",39.2037144,-76.8610462
128,,"FINITI GROUP, LLC",3413245,127,COLUMBIA MD,Domestic Entity Other,6,"Columbia, MD",39.2037144,-76.8610462
129,,"FINITI, LLC",3410589,120,COLUMBIA MD,Domestic Entity Other,5,"Columbia, MD",39.2037144,-76.8610462
130,,"FINITI GROUP, LLC",3413245,129,COLUMBIA MD,Domestic Entity Other,6,"Columbia, MD",39.2037144,-76.8610462
131,,CITIFINANCIAL SERVICING LLC,4529330,120,O'FALLON MO,Finance Company,5,"O'Fallon, MO",38.8106075,-90.6998477
132,,ASSOCIATES FINANCIAL SERVICES (MAURITIUS) LLC,2977012,119,PORT LOUIS MAURITIUS,International Nonbank Sub of Domestic Entities,4,"Port Louis, Mauritius",-20.1608912,57.5012222
133,,CITICORP FINANCE (INDIA) LIMITED,2977450,132,MUMBAI INDIA,Finance Company,5,"Mumbai, India",19.0759837,72.8776559
134,,INDIA INFRADBET LIMITED,4945789,133,MUMBAI INDIA,International Nonbank Sub of Domestic Entities,6,"Mumbai, India",19.0759837,72.8776559
135,,CITIGROUP FINANCE CANADA INC.,2977339,119,TORONTO CANADA,International Nonbank Sub of Domestic Entities,4,"Toronto, Canada",43.653226,-79.3831843
136,,"CITIGROUP FUND SERVICES CANADA, INC.",3415623,135,MISSISSAUGA CANADA,International Nonbank Sub of Domestic Entities,5,"Mississauga, Canada",43.5890452,-79.6441198
137,,"CITIFINANCIAL CANADA, INC.",2978952,136,MISSISSAUGA CANADA,Finance Company,6,"Mississauga, Canada",43.5890452,-79.6441198
138,,CITIFINANCIAL CANADA EAST CORPORATION,3141100,137,MISSISSAUGA CANADA,Finance Company,7,"Mississauga, Canada",43.5890452,-79.6441198
139,,CITIFINANCIAL CANADA ISSUANCE TRUST,4837530,137,MISSISSAUGA CANADA,International Nonbank Sub of Domestic Entities,7,"Mississauga, Canada",43.5890452,-79.6441198
140,,"ASSOCIATES HOUSING FINANCE, LLC",2977384,119,O'FALLON MO,Finance Company,4,"O'Fallon, MO",38.8106075,-90.6998477
141,,CITICORP INTERNATIONAL FINANCE CORPORATION,1630280,2,NEW CASTLE DE,Domestic Entity Other,3,"New Castle, DE",39.6620397,-75.5668166
142,,CITIGROUP VENTURE CAPITAL INTERNATIONAL DELAWARE CORPORATION,3354012,141,NEW CASTLE DE,Domestic Entity Other,4,"New Castle, DE",39.6620397,-75.5668166
143,,CITI PARTICIPACOES E INVESTIMENTOS LTDA.,4236759,141,SAO PAULO BRAZIL,International Nonbank Sub of Domestic Entities,4,"São Paulo, Brazil",-23.5505199,-46.6333094
144,,BRAZIL HOLDINGS INC. LIMITED,1446249,143,"NASSAU BAHAMAS, THE",International Nonbank Sub of Domestic Entities,5,"Nassau, The Bahamas",25.0479835,-77.355413
145,,"CITICORP INVESTMENT PARTNERS, INC.",2292304,2,WILMINGTON DE,Domestic Entity Other,3,"Wilmington, DE",39.7390721,-75.5397878
146,,"CITI PRIVATE ADVISORY, LLC",4258827,145,NEW YORK NY,Domestic Entity Other,4,"New York, NY",40.7127837,-74.0059413
147,,"CITICORP GLOBAL HOLDINGS, INC.",2454465,2,NEW CASTLE DE,Domestic Entity Other,3,"New Castle, DE",39.6620397,-75.5668166
148,+,"ARRENDADORA BANAMEX, S.A. DE C.V. SOCIEDAD FINANCIERA DE OBJETO MULTIPLE, ENTIDAD REGULADA, INTEGRANTE DEL GRUPO FINANCI",2977197,147,MEXICO CITY MEXICO,Finance Company,4,"Mexico City, Mexico",19.4326077,-99.133208
149,+,"TARJETAS BANAMEX, S.A. DE C.V., SOFOM, E.R.",2978831,147,MEXICO CITY MEXICO,Finance Company,4,"Mexico City, Mexico",19.4326077,-99.133208
150,,"CITI MEXICO INVESTMENTS, S. DE R.L. DE C.V.",3802090,147,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,4,"Mexico City, Mexico",19.4326077,-99.133208
151,,"NAMGK MEXICO HOLDING, S. DE R.L. DE C.V.",4106067,147,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,4,"Mexico City, Mexico",19.4326077,-99.133208
152,,CITICORP (MEXICO) HOLDINGS LLC,3074691,151,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,5,"Mexico City, Mexico",19.4326077,-99.133208
153,,"GRUPO FINANCIERO BANAMEX, S.A. DE C.V.",2134301,152,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,6,"Mexico City, Mexico",19.4326077,-99.133208
154,,"BANCO NACIONAL DE MEXICO, S.A.",1239629,153,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,7,"Mexico City, Mexico",19.4326077,-99.133208
155,,IMREF S.A. DE C.V.,1173246,154,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,8,"Mexico City, Mexico",19.4326077,-99.133208
156,,"TARJETAS BANAMEX, S.A. DE C.V., SOFOM, E.R.",2978831,154,MEXICO CITY MEXICO,Finance Company,8,"Mexico City, Mexico",19.4326077,-99.133208
157,,"PROMOTORA DE SISTEMAS DE TELEINFORMATICA, S.A. DE C.V.",3065831,154,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,8,"Mexico City, Mexico",19.4326077,-99.133208
158,+,"COMPANIA MEXICANA DE PROCESAMIENTO, S.A. DE C.V.",3066100,154,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,8,"Mexico City, Mexico",19.4326077,-99.133208
159,+,"SERVICIOS ELECTRONICOS GLOBALES, S.A. DE C.V.",3066940,154,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,8,"Mexico City, Mexico",19.4326077,-99.133208
160,,"SERVICIOS CORPORATIVOS DE FINANZAS, S.A. DE C.V.",3066959,154,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,8,"Mexico City, Mexico",19.4326077,-99.133208
161,+,"FONDO BANAMEX DE CAPITALES, S.A. DE C.V., SOCIEDAD DE INVERSION DE CAPITALES",4867788,160,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,9,"Mexico City, Mexico",19.4326077,-99.133208
162,,"INMUEBLES BANAMEX, S.A. DE C.V.",3067077,154,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,8,"Mexico City, Mexico",19.4326077,-99.133208
163,,"PLANEACION DE RECURSOS HUMANOS, S.A. DE C.V.",3067536,154,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,8,"Mexico City, Mexico",19.4326077,-99.133208
164,,"FIDEICOMISO DE ADMINISTRACION Y PAGO, SOCIO LIQUIDADOR DE POSICION PROPIA, NUMERO 13928-7",3367115,154,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,8,"Mexico City, Mexico",19.4326077,-99.133208
165,+,FIDEICOMISO NO. F/30430 ASIGNA COMPENSACION Y LIQUIDACION,3367142,164,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,9,"Mexico City, Mexico",19.4326077,-99.133208
166,,"FIDEICOMISO DE ADMINISTRACION Y PAGO, SOCIO LIQUIDADOR DE POSICION DE TERCEROS, NUMERO 14016-1",3367133,154,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,8,"Mexico City, Mexico",19.4326077,-99.133208
167,+,FIDEICOMISO NO. F/30430 ASIGNA COMPENSACION Y LIQUIDACION,3367142,166,MEXICO CITY MEXICO,International Nonbank Sub of Domestic Entities,9,"Mexico City, Mexico",19.4326077,-99.133208
