Idx,Note,Name,Id_Rssd,Parent,Loc,Type,Tier,label,lat,lng
1,,MUFG AMERICAS HOLDINGS CORPORATION,1378434,,NEW YORK NY,Intermediate Holding Companies,1,"New York, NY, USA",40.7127837,-74.0059413
2,,"MUFG UNION BANK, NATIONAL ASSOCIATION",212465,1,SAN FRANCISCO CA,National Bank,2,"San Francisco, CA, USA",37.7749295,-122.4194155
3,,"USB LIHTC FUND 2011-1, LLC",4262066,2,SAINT LOUIS MO,Domestic Entity Other,3,"St. Louis, MO, USA",38.6270025,-90.1994042
4,,"EIGHTH STREET HOUSING, L.P.",4262075,2,STOCKTON CA,Domestic Entity Other,3,"Stockton, CA, USA",37.9577016,-121.2907796
5,,"EAST 11TH, L.P.",4262084,2,BERKELEY CA,Domestic Entity Other,3,"Berkeley, CA, USA",37.8715926,-122.272747
6,,"OSBORNE PLACE, L.P.",4262093,2,LOS ANGELES CA,Domestic Entity Other,3,"Los Angeles, CA, USA",34.0522342,-118.2436849
7,,"ST. JOSEPH'S SENIOR, L.P.",4269458,2,SAN FRANCISCO CA,Domestic Entity Other,3,"San Francisco, CA, USA",37.7749295,-122.4194155
8,,"CALIFORNIA AFFORDABLE HOUSING FUND-2011 I, LLC",4292812,2,WALNUT CREEK CA,Domestic Entity Other,3,"Walnut Creek, CA, USA",37.9100783,-122.0651819
9,,"HAYWORTH HOUSE, L.P.",4215482,8,WEST HOLLYWOOD CA,Domestic Entity Other,4,"West Hollywood, CA, USA",34.0900091,-118.3617443
10,,"6TH AND OAK ASSOCIATES, L.P.",4224279,8,BERKELEY CA,Domestic Entity Other,4,"Berkeley, CA, USA",37.8715926,-122.272747
11,,DEL REY SQUARE LIMITED PARTNERSHIP,4292830,2,LOS ANGELES CA,Domestic Entity Other,3,"Los Angeles, CA, USA",34.0522342,-118.2436849
12,,JEFFERSON & 12TH LLC,4292849,2,SEATTLE WA,Domestic Entity Other,3,"Seattle, WA, USA",47.6062095,-122.3320708
13,,RAINIER VISTA BLOCK 43 OWNER LP,4301264,2,SEATTLE WA,Domestic Entity Other,3,"Seattle, WA, USA",47.6062095,-122.3320708
14,,"FLORIDA STREET HOUSING ASSOCIATES, L.P.",4312466,2,SAN DIEGO CA,Domestic Entity Other,3,"San Diego, CA, USA",32.715738,-117.1610838
15,,"DESERT MEADOWS HOUSING PARTNERS, LP",4333694,2,RANCHO CUCAMONGA CA,Domestic Entity Other,3,"Rancho Cucamonga, CA, USA",34.1063989,-117.5931084
16,,TERRA BELLA LP,4347196,2,LOS ANGELES CA,Domestic Entity Other,3,"Los Angeles, CA, USA",34.0522342,-118.2436849
17,,"POWAY VILLAS HOUSING ASSOCIATES, L.P.",4360092,2,SAN DIEGO CA,Domestic Entity Other,3,"San Diego, CA, USA",32.715738,-117.1610838
18,,"AMCAL AVENIDA FUND, L.P.",4361464,2,LOS ANGELES CA,Domestic Entity Other,3,"Los Angeles, CA, USA",34.0522342,-118.2436849
19,,DUNBAR VILLAGE L.P.,4361473,2,LOS ANGELES CA,Domestic Entity Other,3,"Los Angeles, CA, USA",34.0522342,-118.2436849
20,,"MP MINTO ASSOCIATES, L.P.",4367505,2,FOSTER CITY CA,Domestic Entity Other,3,"Foster City, CA, USA",37.5585465,-122.2710788
21,,"AMCAL MACARTHUR FUND, L.P.",4367514,2,AGOURA HILLS CA,Domestic Entity Other,3,"Agoura Hills, CA, USA",34.1533395,-118.7616764
22,,"HACIENDAS, LP",4367523,2,SALINAS CA,Domestic Entity Other,3,"Salinas, CA, USA",36.6777372,-121.6555013
23,,"ALAMEDA ISLANDER, L.P., THE",4367532,2,BERKELEY CA,Domestic Entity Other,3,"Berkeley, CA, USA",37.8715926,-122.272747
24,,"ST. JOSEPH'S FAMILY ASSOCIATES, L.P.",4377513,2,SAN FRANCISCO CA,Domestic Entity Other,3,"San Francisco, CA, USA",37.7749295,-122.4194155
25,,"UNION BANK OF CALIFORNIA LEASING, INC.",1024508,2,SAN FRANCISCO CA,Finance Company,3,"San Francisco, CA, USA",37.7749295,-122.4194155
26,,CATALINA SOLAR HOLDINGS LESSOR TRUST,4470076,25,WILMINGTON DE,Domestic Entity Other,4,"Wilmington, DE, USA",39.7390721,-75.5397878
27,,GREEN UNION IV TRUST,4757683,25,LOS ANGELES CA,Domestic Entity Other,4,"Los Angeles, CA, USA",34.0522342,-118.2436849
28,,"COURTYARD AT LA BREA, L.P., THE",4392646,2,WEST HOLLYWOOD CA,Domestic Entity Other,3,"West Hollywood, CA, USA",34.0900091,-118.3617443
29,,LA PRO II PRESERVATION LIMITED PARTNERSHIP,4396121,2,TORRANCE CA,Domestic Entity Other,3,"Torrance, CA, USA",33.8358492,-118.3406288
30,,"OSBORNE STREET HOUSING PARTNERS, L.P.",4396130,2,IRVINE CA,Domestic Entity Other,3,"Irvine, CA, USA",33.6839473,-117.7946942
31,,"OAK PARK SENIOR HOUSING PARTNERS, L.P.",4396149,2,IRVINE CA,Domestic Entity Other,3,"Irvine, CA, USA",33.6839473,-117.7946942
32,,"VINELAND AVENUE SENIOR HOUSING, L.P.",4397687,2,LOS ANGELES CA,Domestic Entity Other,3,"Los Angeles, CA, USA",34.0522342,-118.2436849
33,,USB LIHTC FUND 2012-2 LLC,4400747,2,SAINT LOUIS MO,Domestic Entity Other,3,"St. Louis, MO, USA",38.6270025,-90.1994042
34,,"MP DELAWARE PACIFIC ASSOCIATES, L.P.",4407867,2,FOSTER CITY CA,Domestic Entity Other,3,"Foster City, CA, USA",37.5585465,-122.2710788
35,,HOLIDAY APARTMENTS LP,4414436,2,SEATTLE WA,Domestic Entity Other,3,"Seattle, WA, USA",47.6062095,-122.3320708
