Idx,Note,Name,Id_Rssd,Parent,Loc,Type,Tier,label,lat,lng
1,,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,3840207,,BLOOMINGTO N IL,Savings & Loan Holding Company,1,"Bloomington, IL, USA",40.4842027,-88.9936873
2,,"STATE FARM BANK, FSB",2590037,1,BLOOMINGTO N IL,Federal Savings Bank,2,"Bloomington, IL, USA",40.4842027,-88.9936873
3,,STATE FARM LIFE AND ACCIDENT ASSURANCE COMPANY,4340580,1,BLOOMINGTO N IL,Domestic Entity Other,2,"Bloomington, IL, USA",40.4842027,-88.9936873
4,,STATE FARM LIFE INSURANCE COMPANY,4340683,1,BLOOMINGTO N IL,Domestic Entity Other,2,"Bloomington, IL, USA",40.4842027,-88.9936873
5,,STATE FARM INVESTMENT MANAGEMENT CORP.,4341699,1,BLOOMINGTO N IL,Domestic Entity Other,2,"Bloomington, IL, USA",40.4842027,-88.9936873
6,,STATE FARM VP MANAGEMENT CORP.,4341701,5,BLOOMINGTO N IL,Securities Broker/Dealer,3,"Bloomington, IL, USA",40.4842027,-88.9936873
7,,STATE FARM INTERNATIONAL HOLDING COMPANY,4341710,1,BLOOMINGTO N IL,Domestic Entity Other,2,"Bloomington, IL, USA",40.4842027,-88.9936873
8,,STATE FARM REALTY INVESTMENT COMPANY,4341756,1,BLOOMINGTO N IL,Domestic Entity Other,2,"Bloomington, IL, USA",40.4842027,-88.9936873
9,,"AUSTIN JACK, LLC",4593788,8,BLOOMINGTO N IL,Domestic Entity Other,3,"Bloomington, IL, USA",40.4842027,-88.9936873
10,,"CENTENNIAL JACK II, LLC",4593797,8,BLOOMINGTO N IL,Domestic Entity Other,3,"Bloomington, IL, USA",40.4842027,-88.9936873
11,,"CENTENNIAL LAKES II, LLC",4593818,10,BLOOMINGTO N IL,Domestic Entity Other,4,"Bloomington, IL, USA",40.4842027,-88.9936873
